tstat_group	pval_group	subgroup_vector	feature_vector	shuffle_vector	neglog10p
3.48665405729111	0.00325147809031517	2	Cells_AreaShape_Compactness	no_shuffle	2.4879191680861243
0.452694859080783	0.655075784205498	2	Cells_AreaShape_Compactness	shuffle	0.18370845457555313
0.605663931976594	0.556852196099741	2	Cells_AreaShape_EulerNumber	no_shuffle	0.25426006324006745
-0.551263333812886	0.588129819923121	2	Cells_AreaShape_EulerNumber	shuffle	0.23052680002367387
-0.652398238840802	0.52628076581368	2	Cells_AreaShape_Extent	no_shuffle	0.2787825020207739
-0.490260002514015	0.628607722053353	2	Cells_AreaShape_Extent	shuffle	0.20162028824913975
1.00374750809979	0.334146859085097	2	Cells_AreaShape_FormFactor	no_shuffle	0.47606261680400636
-0.249194163454895	0.806425462322178	2	Cells_AreaShape_FormFactor	shuffle	0.09343576813634767
1.1339473763122	0.274556522645848	2	Cells_AreaShape_Orientation	no_shuffle	0.5613682342876946
-0.230082045524184	0.820192759472023	2	Cells_AreaShape_Orientation	shuffle	0.08608406891250155
2.11993462111584	0.0480457966512623	2	Cells_AreaShape_Solidity	no_shuffle	1.3183446011486657
-0.502016363020624	0.623591875269939	2	Cells_AreaShape_Solidity	shuffle	0.2050995518353749
-2.24660298746971	0.0399820761138144	2	Cells_AreaShape_Zernike_1_1	no_shuffle	1.3981346584079084
1.53075473126641	0.139574998358103	2	Cells_AreaShape_Zernike_1_1	shuffle	0.8551923685863763
-3.45850790611707	0.00246488887542223	2	Cells_AreaShape_Zernike_2_0	no_shuffle	2.6082026552422413
-0.185760067824137	0.854267919858804	2	Cells_AreaShape_Zernike_2_0	shuffle	0.0684059022989762
4.44621366679637	2.43319435933028e-4	2	Cells_AreaShape_Zernike_2_2	no_shuffle	3.6138231989962972
-2.30987154124894	0.0341805077215769	2	Cells_AreaShape_Zernike_2_2	shuffle	1.4662214905023063
-1.47581401218543	0.166867361841235	2	Cells_AreaShape_Zernike_3_1	no_shuffle	0.777628600159503
-0.473910561355331	0.642123847280704	2	Cells_AreaShape_Zernike_3_1	shuffle	0.19238120089786337
