plate_map_name	well_position	clone_number	plate_ID	plate_filename	treatment
217755	B02	BZ017	217755	20191119-TH-WTMUT-4h	DMSO
217755	B03	WT002	217755	20191119-TH-WTMUT-4h	DMSO
217755	B04	WT008	217755	20191119-TH-WTMUT-4h	DMSO
217755	B05	WT009	217755	20191119-TH-WTMUT-4h	DMSO
217755	B06	BZ018	217755	20191119-TH-WTMUT-4h	DMSO
217755	B07	WT011	217755	20191119-TH-WTMUT-4h	DMSO
217755	B08	BZ001	217755	20191119-TH-WTMUT-4h	DMSO
217755	B09	BZ008	217755	20191119-TH-WTMUT-4h	DMSO
217755	B10	WT_parental	217755	20191119-TH-WTMUT-4h	DMSO
217755	B11	WT_parental	217755	20191119-TH-WTMUT-4h	DMSO
217755	C02	BZ017	217755	20191119-TH-WTMUT-4h	DMSO
217755	C03	BZ008	217755	20191119-TH-WTMUT-4h	DMSO
217755	C04	BZ001	217755	20191119-TH-WTMUT-4h	DMSO
217755	C05	WT011	217755	20191119-TH-WTMUT-4h	DMSO
217755	C06	BZ018	217755	20191119-TH-WTMUT-4h	DMSO
217755	C07	WT009	217755	20191119-TH-WTMUT-4h	DMSO
217755	C08	WT008	217755	20191119-TH-WTMUT-4h	DMSO
217755	C09	WT002	217755	20191119-TH-WTMUT-4h	DMSO
217755	C10	WT_parental	217755	20191119-TH-WTMUT-4h	DMSO
217755	C11	WT_parental	217755	20191119-TH-WTMUT-4h	DMSO
217755	D02	BZ017	217755	20191119-TH-WTMUT-4h	DMSO
217755	D03	WT002	217755	20191119-TH-WTMUT-4h	DMSO
217755	D04	WT008	217755	20191119-TH-WTMUT-4h	DMSO
217755	D05	WT009	217755	20191119-TH-WTMUT-4h	DMSO
217755	D06	BZ018	217755	20191119-TH-WTMUT-4h	DMSO
217755	D07	WT011	217755	20191119-TH-WTMUT-4h	DMSO
217755	D08	BZ001	217755	20191119-TH-WTMUT-4h	DMSO
217755	D09	BZ008	217755	20191119-TH-WTMUT-4h	DMSO
217755	D10	WT_parental	217755	20191119-TH-WTMUT-4h	DMSO
217755	D11	WT_parental	217755	20191119-TH-WTMUT-4h	DMSO
217755	E02	WT_parental	217755	20191119-TH-WTMUT-4h	DMSO
217755	E03	BZ017	217755	20191119-TH-WTMUT-4h	bortezomib
217755	E04	WT002	217755	20191119-TH-WTMUT-4h	bortezomib
217755	E05	WT008	217755	20191119-TH-WTMUT-4h	bortezomib
217755	E06	WT009	217755	20191119-TH-WTMUT-4h	bortezomib
217755	E07	BZ018	217755	20191119-TH-WTMUT-4h	bortezomib
217755	E08	WT011	217755	20191119-TH-WTMUT-4h	bortezomib
217755	E09	BZ001	217755	20191119-TH-WTMUT-4h	bortezomib
217755	E10	BZ008	217755	20191119-TH-WTMUT-4h	bortezomib
217755	E11	WT_parental	217755	20191119-TH-WTMUT-4h	bortezomib
217755	F02	WT_parental	217755	20191119-TH-WTMUT-4h	DMSO
217755	F03	BZ017	217755	20191119-TH-WTMUT-4h	bortezomib
217755	F04	BZ008	217755	20191119-TH-WTMUT-4h	bortezomib
217755	F05	BZ001	217755	20191119-TH-WTMUT-4h	bortezomib
217755	F06	WT011	217755	20191119-TH-WTMUT-4h	bortezomib
217755	F07	BZ018	217755	20191119-TH-WTMUT-4h	bortezomib
217755	F08	WT009	217755	20191119-TH-WTMUT-4h	bortezomib
217755	F09	WT008	217755	20191119-TH-WTMUT-4h	bortezomib
217755	F10	WT002	217755	20191119-TH-WTMUT-4h	bortezomib
217755	F11	WT_parental	217755	20191119-TH-WTMUT-4h	bortezomib
217755	G02	WT_parental	217755	20191119-TH-WTMUT-4h	DMSO
217755	G03	BZ017	217755	20191119-TH-WTMUT-4h	bortezomib
217755	G04	WT002	217755	20191119-TH-WTMUT-4h	bortezomib
217755	G05	WT008	217755	20191119-TH-WTMUT-4h	bortezomib
217755	G06	WT009	217755	20191119-TH-WTMUT-4h	bortezomib
217755	G07	BZ018	217755	20191119-TH-WTMUT-4h	bortezomib
217755	G08	WT011	217755	20191119-TH-WTMUT-4h	bortezomib
217755	G09	BZ001	217755	20191119-TH-WTMUT-4h	bortezomib
217755	G10	BZ008	217755	20191119-TH-WTMUT-4h	bortezomib
217755	G11	WT_parental	217755	20191119-TH-WTMUT-4h	bortezomib
