plate_map_name	well_position	date	clone_number	celltype_shorthand_from_plate_graph	treatment	treatment_shorthand_from_plate_graph	treatment_time	cell_density	time_to_adhere
221064	B02	20210728	WT parental	1	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
221064	B03	20210728	Clone A	2	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
221064	B04	20210728	Clone E 	3	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
221064	B05	20210728	WT clone 10	4	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
221064	B06	20210728	WT clone 12	5	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
221064	B07	20210728	WT parental	1	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
221064	B08	20210728	Clone A	2	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
221064	B09	20210728	Clone E 	3	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
221064	B10	20210728	WT clone 10	4	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
221064	B11	20210728	WT clone 12	5	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
221064	C02	20210728	BZ007	10	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
221064	C03	20210728	BZ006	9	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
221064	C04	20210728	WT clone 15	8	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
221064	C05	20210728	WT clone 14	7	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
221064	C06	20210728	WT clone 13	6	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
221064	C07	20210728	BZ007	10	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
221064	C08	20210728	BZ006	9	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
221064	C09	20210728	WT clone 15	8	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
221064	C10	20210728	WT clone 14	7	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
221064	C11	20210728	WT clone 13	6	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
221064	D02	20210728	BZ008	11	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
221064	D03	20210728	BZ009	12	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
